author,prob,chunk_id
Aeschylus,0.000465549,Aeschylus_Eumenides-24
Aeschylus,0,Aeschylus_Eumenides-25
Aeschylus,0.000465549,Aeschylus_Eumenides-3
Aeschylus,0.000465549,Aeschylus_Eumenides-4
Aeschylus,0.000465549,Aeschylus_Eumenides-5
Aeschylus,0.000465549,Aeschylus_Eumenides-6
Aeschylus,0.000465549,Aeschylus_Eumenides-7
Aeschylus,0.000465549,Aeschylus_Eumenides-8
Aeschylus,0.000465549,Aeschylus_Eumenides-9
Aeschylus,0.000465549,Aeschylus_Persians-1
Aeschylus,0.000465549,Aeschylus_Persians-10
Aeschylus,0.000465549,Aeschylus_Persians-11
Aeschylus,0.000465549,Aeschylus_Persians-12
Aeschylus,0.000465549,Aeschylus_Persians-13
Aeschylus,0.000465549,Aeschylus_Persians-14
Aeschylus,0.000465549,Aeschylus_Persians-15
Aeschylus,0.000465549,Aeschylus_Persians-16
Aeschylus,0.000465549,Aeschylus_Persians-17
Aeschylus,0.000465549,Aeschylus_Persians-18
Aeschylus,0.000465549,Aeschylus_Persians-19
Aeschylus,0.000465549,Aeschylus_Persians-2
Aeschylus,0.000465549,Aeschylus_Persians-20
Aeschylus,0.000465549,Aeschylus_Persians-21
Aeschylus,0.000465549,Aeschylus_Persians-22
Aeschylus,0.000465549,Aeschylus_Persians-23
Aeschylus,0,Aeschylus_Persians-24
Aeschylus,0.000465549,Aeschylus_Persians-3
Aeschylus,0.000465549,Aeschylus_Persians-4
Aeschylus,0.000465549,Aeschylus_Persians-5
Aeschylus,0.000465549,Aeschylus_Persians-6
Aeschylus,0.000465549,Aeschylus_Persians-7
Aeschylus,0.000465549,Aeschylus_Persians-8
Aeschylus,0.000465549,Aeschylus_Persians-9
Aeschylus,0.000465549,Aeschylus_Prometheus-1
Aeschylus,0.000465549,Aeschylus_Prometheus-10
Aeschylus,0.000465549,Aeschylus_Prometheus-11
Aeschylus,0.000465549,Aeschylus_Prometheus-12
Aeschylus,0.000465549,Aeschylus_Prometheus-13
Aeschylus,0.000465549,Aeschylus_Prometheus-14
Aeschylus,0.000465549,Aeschylus_Prometheus-15
Aeschylus,0.000465549,Aeschylus_Prometheus-16
Aeschylus,0.000465549,Aeschylus_Prometheus-17
Aeschylus,0.000465549,Aeschylus_Prometheus-18
Aeschylus,0.000465549,Aeschylus_Prometheus-19
Aeschylus,0.000465549,Aeschylus_Prometheus-2
Aeschylus,0.000465549,Aeschylus_Prometheus-20
Aeschylus,0.000465549,Aeschylus_Prometheus-21
Aeschylus,0.000465549,Aeschylus_Prometheus-22
Aeschylus,0.000465549,Aeschylus_Prometheus-23
Aeschylus,0.000465549,Aeschylus_Prometheus-24
Aeschylus,0.000465549,Aeschylus_Prometheus-25
Aeschylus,0.000465549,Aeschylus_Prometheus-26
Aeschylus,0.000465549,Aeschylus_Prometheus-27
Aeschylus,0,Aeschylus_Prometheus-28
Aeschylus,0.000465549,Aeschylus_Prometheus-3
Aeschylus,0.000465549,Aeschylus_Prometheus-4
Aeschylus,0.000465549,Aeschylus_Prometheus-5
Aeschylus,0.000465549,Aeschylus_Prometheus-6
Aeschylus,0.000465549,Aeschylus_Prometheus-7
Aeschylus,0.000465549,Aeschylus_Prometheus-8
Aeschylus,0.000465549,Aeschylus_Prometheus-9
Aeschylus,0.000465549,Aeschylus_Seven-1
Aeschylus,0.000465549,Aeschylus_Seven-10
Aeschylus,0.000465549,Aeschylus_Seven-11
Aeschylus,0.000465549,Aeschylus_Seven-12
Aeschylus,0.000465549,Aeschylus_Seven-13
Aeschylus,0.000465549,Aeschylus_Seven-14
Aeschylus,0.000465549,Aeschylus_Seven-15
Aeschylus,0.000465549,Aeschylus_Seven-16
Aeschylus,0.000465549,Aeschylus_Seven-17
Aeschylus,0.000465549,Aeschylus_Seven-18
Aeschylus,0.000465549,Aeschylus_Seven-19
Aeschylus,0.000465549,Aeschylus_Seven-2
Aeschylus,0.000465549,Aeschylus_Seven-20
Aeschylus,0.000465549,Aeschylus_Seven-21
Aeschylus,0.000465549,Aeschylus_Seven-22
Aeschylus,0.000465549,Aeschylus_Seven-23
Aeschylus,0,Aeschylus_Seven-24
Aeschylus,0.000465549,Aeschylus_Seven-3
Aeschylus,0.000465549,Aeschylus_Seven-4
Aeschylus,0.000465549,Aeschylus_Seven-5
Aeschylus,0.000465549,Aeschylus_Seven-6
Aeschylus,0.000465549,Aeschylus_Seven-7
Aeschylus,0.000465549,Aeschylus_Seven-8
Aeschylus,0.000465549,Aeschylus_Seven-9
Aeschylus,0.000465549,Aeschylus_Suppliants-1
Aeschylus,0.000465549,Aeschylus_Suppliants-10
Aeschylus,0.000465549,Aeschylus_Suppliants-11
Aeschylus,0.000465549,Aeschylus_Suppliants-12
Aeschylus,0.000465549,Aeschylus_Suppliants-13
Aeschylus,0.000465549,Aeschylus_Suppliants-14
Aeschylus,0.000465549,Aeschylus_Suppliants-15
Aeschylus,0.000465549,Aeschylus_Suppliants-16
Aeschylus,0.000465549,Aeschylus_Suppliants-17
Aeschylus,0.000465549,Aeschylus_Suppliants-18
Aeschylus,0.000465549,Aeschylus_Suppliants-19
Aeschylus,0.000465549,Aeschylus_Suppliants-2
Aeschylus,0.000465549,Aeschylus_Suppliants-20
Aeschylus,0.000465549,Aeschylus_Suppliants-21
Aeschylus,0.000465549,Aeschylus_Suppliants-22
Aeschylus,0,Aeschylus_Suppliants-23
Aeschylus,0.000465549,Aeschylus_Suppliants-3
Aeschylus,0.000465549,Aeschylus_Suppliants-4
Aeschylus,0.000465549,Aeschylus_Suppliants-5
Aeschylus,0.000465549,Aeschylus_Suppliants-6
Aeschylus,0.000465549,Aeschylus_Suppliants-7
Aeschylus,0.000465549,Aeschylus_Suppliants-8
Aeschylus,0.000465549,Aeschylus_Suppliants-9
Diodorus,0.000868056,DiodorusSic_Book11-1
Diodorus,0.000868056,DiodorusSic_Book11-10
Diodorus,0.000868056,DiodorusSic_Book11-11
Diodorus,0.000868056,DiodorusSic_Book11-12
Diodorus,0.000868056,DiodorusSic_Book11-13
Diodorus,0.000868056,DiodorusSic_Book11-14
Diodorus,0.000868056,DiodorusSic_Book11-15
Diodorus,0.000868056,DiodorusSic_Book11-16
Diodorus,0.000868056,DiodorusSic_Book11-17
Diodorus,0.000868056,DiodorusSic_Book11-18
Diodorus,0.000868056,DiodorusSic_Book11-19
Diodorus,0.000868056,DiodorusSic_Book11-2
Diodorus,0.000868056,DiodorusSic_Book11-20
Diodorus,0.000868056,DiodorusSic_Book11-21
Diodorus,0.000868056,DiodorusSic_Book11-22
Diodorus,0.000868056,DiodorusSic_Book11-23
Diodorus,0.000868056,DiodorusSic_Book11-24
Diodorus,0.000868056,DiodorusSic_Book11-25
Diodorus,0.000868056,DiodorusSic_Book11-26
Diodorus,0.000868056,DiodorusSic_Book11-27
Diodorus,0.000868056,DiodorusSic_Book11-28
Diodorus,0.000868056,DiodorusSic_Book11-29
Diodorus,0.000868056,DiodorusSic_Book11-3
Diodorus,0.000868056,DiodorusSic_Book11-30
Diodorus,0.000868056,DiodorusSic_Book11-31
Diodorus,0.000868056,DiodorusSic_Book11-32
Diodorus,0.000868056,DiodorusSic_Book11-33
Diodorus,0.000868056,DiodorusSic_Book11-34
Diodorus,0.000868056,DiodorusSic_Book11-35
Diodorus,0.000868056,DiodorusSic_Book11-36
Diodorus,0.000868056,DiodorusSic_Book11-37
Diodorus,0.000868056,DiodorusSic_Book11-38
Diodorus,0.000868056,DiodorusSic_Book11-39
Diodorus,0.000868056,DiodorusSic_Book11-4
Diodorus,0.000868056,DiodorusSic_Book11-40
Diodorus,0.000868056,DiodorusSic_Book11-41
Diodorus,0.000868056,DiodorusSic_Book11-42
Diodorus,0.000868056,DiodorusSic_Book11-43
Diodorus,0.000868056,DiodorusSic_Book11-44
Diodorus,0.000868056,DiodorusSic_Book11-45
Diodorus,0.000868056,DiodorusSic_Book11-46
Diodorus,0.000868056,DiodorusSic_Book11-47
Diodorus,0.000868056,DiodorusSic_Book11-48
Diodorus,0.000868056,DiodorusSic_Book11-49
Diodorus,0.000868056,DiodorusSic_Book11-5
Diodorus,0.000868056,DiodorusSic_Book11-50
Diodorus,0.000868056,DiodorusSic_Book11-51
Diodorus,0.000868056,DiodorusSic_Book11-52
Diodorus,0.000868056,DiodorusSic_Book11-53
Diodorus,0.000868056,DiodorusSic_Book11-54
Diodorus,0.000868056,DiodorusSic_Book11-55
Diodorus,0.000868056,DiodorusSic_Book11-56
Diodorus,0.000868056,DiodorusSic_Book11-57
Diodorus,0.000868056,DiodorusSic_Book11-58
Diodorus,0.000868056,DiodorusSic_Book11-59
Diodorus,0.000868056,DiodorusSic_Book11-6
Diodorus,0.000868056,DiodorusSic_Book11-60
Diodorus,0.000868056,DiodorusSic_Book11-61
Diodorus,0.000868056,DiodorusSic_Book11-62
Diodorus,0.000868056,DiodorusSic_Book11-63
Diodorus,0.000868056,DiodorusSic_Book11-64
Diodorus,0.000868056,DiodorusSic_Book11-65
Diodorus,0.000868056,DiodorusSic_Book11-66
Diodorus,0.000868056,DiodorusSic_Book11-67
Diodorus,0.000868056,DiodorusSic_Book11-68
Diodorus,0.000868056,DiodorusSic_Book11-69
Diodorus,0.000868056,DiodorusSic_Book11-7
Diodorus,0.000868056,DiodorusSic_Book11-70
Diodorus,0.000868056,DiodorusSic_Book11-71
Diodorus,0.000868056,DiodorusSic_Book11-72
Diodorus,0.000868056,DiodorusSic_Book11-73
Diodorus,0.000868056,DiodorusSic_Book11-74
Diodorus,0.000868056,DiodorusSic_Book11-75
Diodorus,0.000868056,DiodorusSic_Book11-76
Diodorus,0.000868056,DiodorusSic_Book11-77
Diodorus,0.000868056,DiodorusSic_Book11-78
Diodorus,0.000868056,DiodorusSic_Book11-79
Diodorus,0.000868056,DiodorusSic_Book11-8
Diodorus,0.000868056,DiodorusSic_Book11-80
Diodorus,0.000868056,DiodorusSic_Book11-81
Diodorus,0.000868056,DiodorusSic_Book11-82
Diodorus,0.000868056,DiodorusSic_Book11-83
Diodorus,0.000868056,DiodorusSic_Book11-84
Diodorus,0.000868056,DiodorusSic_Book11-85
Diodorus,0.000868056,DiodorusSic_Book11-86
Diodorus,0.000868056,DiodorusSic_Book11-87
Diodorus,0.000868056,DiodorusSic_Book11-88
Diodorus,0.000868056,DiodorusSic_Book11-89
Diodorus,0.000868056,DiodorusSic_Book11-9
Diodorus,0.000868056,DiodorusSic_Book11-90
Diodorus,0.000868056,DiodorusSic_Book11-91
Diodorus,0.000868056,DiodorusSic_Book11-92
Diodorus,0.000868056,DiodorusSic_Book11-93
Diodorus,0.000868056,DiodorusSic_Book11-94
Diodorus,0.000868056,DiodorusSic_Book11-95
Diodorus,0.000868056,DiodorusSic_Book11-96
Diodorus,0,DiodorusSic_Book11-97
Herodotus,0.000672043,Herodotus_Book1-1
Herodotus,0.000672043,Herodotus_Book1-10
Herodotus,0.000672043,Herodotus_Book1-100
Herodotus,0.000672043,Herodotus_Book1-101
Herodotus,0.000672043,Herodotus_Book1-102
Herodotus,0.000672043,Herodotus_Book1-103
Herodotus,0.000672043,Herodotus_Book1-104
Herodotus,0.000672043,Herodotus_Book1-105
Herodotus,0.000672043,Herodotus_Book1-106
Herodotus,0.000672043,Herodotus_Book1-107
Herodotus,0.000672043,Herodotus_Book1-108
Herodotus,0.000672043,Herodotus_Book1-109
Herodotus,0.000672043,Herodotus_Book1-11
Herodotus,0.000672043,Herodotus_Book1-110
Herodotus,0.000672043,Herodotus_Book1-111
Herodotus,0.000672043,Herodotus_Book1-112
Herodotus,0.000672043,Herodotus_Book1-113
Herodotus,0.000672043,Herodotus_Book1-114
Herodotus,0.000672043,Herodotus_Book1-115
Herodotus,0.000672043,Herodotus_Book1-116
Herodotus,0.000672043,Herodotus_Book1-117
Herodotus,0.000672043,Herodotus_Book1-118
Herodotus,0.000672043,Herodotus_Book1-119
Herodotus,0.000672043,Herodotus_Book1-12
Herodotus,0.000672043,Herodotus_Book1-120
Herodotus,0.000672043,Herodotus_Book1-121
Herodotus,0.000672043,Herodotus_Book1-122
Herodotus,0.000672043,Herodotus_Book1-123
Herodotus,0.000672043,Herodotus_Book1-124
Herodotus,0,Herodotus_Book1-125
Herodotus,0.000672043,Herodotus_Book1-13
Herodotus,0.000672043,Herodotus_Book1-14
Herodotus,0.000672043,Herodotus_Book1-15
Herodotus,0.000672043,Herodotus_Book1-16
Herodotus,0.000672043,Herodotus_Book1-17
Herodotus,0.000672043,Herodotus_Book1-18
Herodotus,0.000672043,Herodotus_Book1-19
Herodotus,0.000672043,Herodotus_Book1-2
Herodotus,0.000672043,Herodotus_Book1-20
Herodotus,0.000672043,Herodotus_Book1-21
Herodotus,0.000672043,Herodotus_Book1-22
Herodotus,0.000672043,Herodotus_Book1-23
Herodotus,0.000672043,Herodotus_Book1-24
Herodotus,0.000672043,Herodotus_Book1-25
Herodotus,0.000672043,Herodotus_Book1-26
Herodotus,0.000672043,Herodotus_Book1-27
Herodotus,0.000672043,Herodotus_Book1-28
Herodotus,0.000672043,Herodotus_Book1-29
Herodotus,0.000672043,Herodotus_Book1-3
Herodotus,0.000672043,Herodotus_Book1-30
Herodotus,0.000672043,Herodotus_Book1-31
Herodotus,0.000672043,Herodotus_Book1-32
Herodotus,0.000672043,Herodotus_Book1-33
Herodotus,0.000672043,Herodotus_Book1-34
Herodotus,0.000672043,Herodotus_Book1-35
Herodotus,0.000672043,Herodotus_Book1-36
Herodotus,0.000672043,Herodotus_Book1-37
Herodotus,0.000672043,Herodotus_Book1-38
Herodotus,0.000672043,Herodotus_Book1-39
Herodotus,0.000672043,Herodotus_Book1-4
Herodotus,0.000672043,Herodotus_Book1-40
Herodotus,0.000672043,Herodotus_Book1-41
Herodotus,0.000672043,Herodotus_Book1-42
Herodotus,0.000672043,Herodotus_Book1-43
Herodotus,0.000672043,Herodotus_Book1-44
Herodotus,0.000672043,Herodotus_Book1-45
Herodotus,0.000672043,Herodotus_Book1-46
Herodotus,0.000672043,Herodotus_Book1-47
Herodotus,0.000672043,Herodotus_Book1-48
Herodotus,0.000672043,Herodotus_Book1-49
Herodotus,0.000672043,Herodotus_Book1-5
Herodotus,0.000672043,Herodotus_Book1-50
Herodotus,0.000672043,Herodotus_Book1-51
Herodotus,0.000672043,Herodotus_Book1-52
Herodotus,0.000672043,Herodotus_Book1-53
Herodotus,0.000672043,Herodotus_Book1-54
Herodotus,0.000672043,Herodotus_Book1-55
Herodotus,0.000672043,Herodotus_Book1-56
Herodotus,0.000672043,Herodotus_Book1-57
Herodotus,0.000672043,Herodotus_Book1-58
Herodotus,0.000672043,Herodotus_Book1-59
Herodotus,0.000672043,Herodotus_Book1-6
Herodotus,0.000672043,Herodotus_Book1-60
Herodotus,0.000672043,Herodotus_Book1-61
Herodotus,0.000672043,Herodotus_Book1-62
Herodotus,0.000672043,Herodotus_Book1-63
Herodotus,0.000672043,Herodotus_Book1-64
Herodotus,0.000672043,Herodotus_Book1-65
Herodotus,0.000672043,Herodotus_Book1-66
Herodotus,0.000672043,Herodotus_Book1-67
Herodotus,0.000672043,Herodotus_Book1-68
Herodotus,0.000672043,Herodotus_Book1-69
Herodotus,0.000672043,Herodotus_Book1-7
Herodotus,0.000672043,Herodotus_Book1-70
Herodotus,0.000672043,Herodotus_Book1-71
Herodotus,0.000672043,Herodotus_Book1-72
Herodotus,0.000672043,Herodotus_Book1-73
Herodotus,0.000672043,Herodotus_Book1-74
Herodotus,0.000672043,Herodotus_Book1-75
Herodotus,0.000672043,Herodotus_Book1-76
Herodotus,0.000672043,Herodotus_Book1-77
Herodotus,0.000672043,Herodotus_Book1-78
Herodotus,0.000672043,Herodotus_Book1-79
Herodotus,0.000672043,Herodotus_Book1-8
Herodotus,0.000672043,Herodotus_Book1-80
Herodotus,0.000672043,Herodotus_Book1-81
Herodotus,0.000672043,Herodotus_Book1-82
Herodotus,0.000672043,Herodotus_Book1-83
Herodotus,0.000672043,Herodotus_Book1-84
Herodotus,0.000672043,Herodotus_Book1-85
Herodotus,0.000672043,Herodotus_Book1-86
Herodotus,0.000672043,Herodotus_Book1-87
Herodotus,0.000672043,Herodotus_Book1-88
Herodotus,0.000672043,Herodotus_Book1-89
Herodotus,0.000672043,Herodotus_Book1-9
Herodotus,0.000672043,Herodotus_Book1-90
Herodotus,0.000672043,Herodotus_Book1-91
Herodotus,0.000672043,Herodotus_Book1-92
Herodotus,0.000672043,Herodotus_Book1-93
Herodotus,0.000672043,Herodotus_Book1-94
Herodotus,0.000672043,Herodotus_Book1-95
Herodotus,0.000672043,Herodotus_Book1-96
Herodotus,0.000672043,Herodotus_Book1-97
Herodotus,0.000672043,Herodotus_Book1-98
Herodotus,0.000672043,Herodotus_Book1-99
Hesiod,0.001173709,Hesiod_Shield-1
Hesiod,0.001173709,Hesiod_Shield-10
Hesiod,0.001173709,Hesiod_Shield-11
Hesiod,0.001173709,Hesiod_Shield-12
Hesiod,0.001173709,Hesiod_Shield-13
Hesiod,0.001173709,Hesiod_Shield-14
Hesiod,0,Hesiod_Shield-15
Hesiod,0.001173709,Hesiod_Shield-2
Hesiod,0.001173709,Hesiod_Shield-3
Hesiod,0.001173709,Hesiod_Shield-4
Hesiod,0.001173709,Hesiod_Shield-5
Hesiod,0.001173709,Hesiod_Shield-6
Hesiod,0.001173709,Hesiod_Shield-7
Hesiod,0.001173709,Hesiod_Shield-8
Hesiod,0.001173709,Hesiod_Shield-9
Hesiod,0.001173709,Hesiod_Theogony-1
Hesiod,0.001173709,Hesiod_Theogony-10
Hesiod,0.001173709,Hesiod_Theogony-11
Hesiod,0.001173709,Hesiod_Theogony-12
Hesiod,0.001173709,Hesiod_Theogony-13
Hesiod,0.001173709,Hesiod_Theogony-14
Hesiod,0.001173709,Hesiod_Theogony-15
Hesiod,0.001173709,Hesiod_Theogony-16
Hesiod,0.001173709,Hesiod_Theogony-17
Hesiod,0.001173709,Hesiod_Theogony-18
Hesiod,0.001173709,Hesiod_Theogony-19
Hesiod,0.001173709,Hesiod_Theogony-2
Hesiod,0.001173709,Hesiod_Theogony-20
Hesiod,0.001173709,Hesiod_Theogony-21
Hesiod,0.001173709,Hesiod_Theogony-22
Hesiod,0.001173709,Hesiod_Theogony-23
Hesiod,0.001173709,Hesiod_Theogony-24
Hesiod,0.001173709,Hesiod_Theogony-25
Hesiod,0.001173709,Hesiod_Theogony-26
Hesiod,0.001173709,Hesiod_Theogony-27
Hesiod,0.001173709,Hesiod_Theogony-28
Hesiod,0.001173709,Hesiod_Theogony-29
Hesiod,0.001173709,Hesiod_Theogony-3
Hesiod,0.001173709,Hesiod_Theogony-30
Hesiod,0.001173709,Hesiod_Theogony-31
Hesiod,0,Hesiod_Theogony-32
Hesiod,0.001173709,Hesiod_Theogony-4
Hesiod,0.001173709,Hesiod_Theogony-5
Hesiod,0.001173709,Hesiod_Theogony-6
Hesiod,0.001173709,Hesiod_Theogony-7
Hesiod,0.001173709,Hesiod_Theogony-8
Hesiod,0.001173709,Hesiod_Theogony-9
Hesiod,0.001173709,Hesiod_Works-1
Hesiod,0.001173709,Hesiod_Works-10
Hesiod,0.001173709,Hesiod_Works-11
Hesiod,0.001173709,Hesiod_Works-12
Hesiod,0.001173709,Hesiod_Works-13
Hesiod,0.001173709,Hesiod_Works-14
Hesiod,0.001173709,Hesiod_Works-15
Hesiod,0.001173709,Hesiod_Works-16
Hesiod,0.001173709,Hesiod_Works-17
Hesiod,0.001173709,Hesiod_Works-18
Hesiod,0.001173709,Hesiod_Works-19
Hesiod,0.001173709,Hesiod_Works-2
Hesiod,0.001173709,Hesiod_Works-20
Hesiod,0.001173709,Hesiod_Works-21
Hesiod,0.001173709,Hesiod_Works-22
Hesiod,0.001173709,Hesiod_Works-23
Hesiod,0.001173709,Hesiod_Works-24
Hesiod,0.001173709,Hesiod_Works-25
Hesiod,0.001173709,Hesiod_Works-26
Hesiod,0,Hesiod_Works-27
Hesiod,0.001173709,Hesiod_Works-3
Hesiod,0.001173709,Hesiod_Works-4
Hesiod,0.001173709,Hesiod_Works-5
Hesiod,0.001173709,Hesiod_Works-6
Hesiod,0.001173709,Hesiod_Works-7
Hesiod,0.001173709,Hesiod_Works-8
Hesiod,0.001173709,Hesiod_Works-9
IlHomer,0.000169722,Homer_Iliad1-4-1
IlHomer,0.000169722,Homer_Iliad1-4-10
IlHomer,0.000169722,Homer_Iliad1-4-11
IlHomer,0.000169722,Homer_Iliad1-4-12
IlHomer,0.000169722,Homer_Iliad1-4-13
IlHomer,0.000169722,Homer_Iliad1-4-14
IlHomer,0.000169722,Homer_Iliad1-4-15
IlHomer,0.000169722,Homer_Iliad1-4-16
IlHomer,0.000169722,Homer_Iliad1-4-17
IlHomer,0.000169722,Homer_Iliad1-4-18
IlHomer,0.000169722,Homer_Iliad1-4-19
IlHomer,0.000169722,Homer_Iliad1-4-2
IlHomer,0.000169722,Homer_Iliad1-4-20
IlHomer,0.000169722,Homer_Iliad1-4-21
IlHomer,0.000169722,Homer_Iliad1-4-22
IlHomer,0.000169722,Homer_Iliad1-4-23
IlHomer,0.000169722,Homer_Iliad1-4-24
IlHomer,0.000169722,Homer_Iliad1-4-25
IlHomer,0.000169722,Homer_Iliad1-4-26
IlHomer,0.000169722,Homer_Iliad1-4-27
IlHomer,0.000169722,Homer_Iliad1-4-28
IlHomer,0.000169722,Homer_Iliad1-4-29
IlHomer,0.000169722,Homer_Iliad1-4-3
IlHomer,0.000169722,Homer_Iliad1-4-30
IlHomer,0.000169722,Homer_Iliad1-4-31
IlHomer,0.000169722,Homer_Iliad1-4-32
IlHomer,0.000169722,Homer_Iliad1-4-33
IlHomer,0.000169722,Homer_Iliad1-4-34
IlHomer,0.000169722,Homer_Iliad1-4-35
IlHomer,0.000169722,Homer_Iliad1-4-36
IlHomer,0.000169722,Homer_Iliad1-4-37
IlHomer,0.000169722,Homer_Iliad1-4-38
IlHomer,0.000169722,Homer_Iliad1-4-39
IlHomer,0.000169722,Homer_Iliad1-4-4
IlHomer,0.000169722,Homer_Iliad1-4-40
IlHomer,0.000169722,Homer_Iliad1-4-41
IlHomer,0.000169722,Homer_Iliad1-4-42
IlHomer,0.000169722,Homer_Iliad1-4-43
IlHomer,0.000169722,Homer_Iliad1-4-44
IlHomer,0.000169722,Homer_Iliad1-4-45
IlHomer,0.000169722,Homer_Iliad1-4-46
IlHomer,0.000169722,Homer_Iliad1-4-47
IlHomer,0.000169722,Homer_Iliad1-4-48
IlHomer,0.000169722,Homer_Iliad1-4-49
IlHomer,0.000169722,Homer_Iliad1-4-5
IlHomer,0.000169722,Homer_Iliad1-4-50
IlHomer,0.000169722,Homer_Iliad1-4-51
IlHomer,0.000169722,Homer_Iliad1-4-52
IlHomer,0.000169722,Homer_Iliad1-4-53
IlHomer,0.000169722,Homer_Iliad1-4-54
IlHomer,0.000169722,Homer_Iliad1-4-55
IlHomer,0.000169722,Homer_Iliad1-4-56
IlHomer,0.000169722,Homer_Iliad1-4-57
IlHomer,0.000169722,Homer_Iliad1-4-58
IlHomer,0.000169722,Homer_Iliad1-4-59
IlHomer,0.000169722,Homer_Iliad1-4-6
IlHomer,0.000169722,Homer_Iliad1-4-60
IlHomer,0.000169722,Homer_Iliad1-4-61
IlHomer,0.000169722,Homer_Iliad1-4-62
IlHomer,0.000169722,Homer_Iliad1-4-63
IlHomer,0.000169722,Homer_Iliad1-4-64
IlHomer,0.000169722,Homer_Iliad1-4-65
