author,prob_ratio,chunk_id
Aeschylus,0.000225836,Aeschylus_Agamemnon-44
Aeschylus,0.000225836,Aeschylus_Agamemnon-45
Aeschylus,0.000225836,Aeschylus_Agamemnon-46
Aeschylus,0.000225836,Aeschylus_Agamemnon-47
Aeschylus,0.000225836,Aeschylus_Agamemnon-48
Aeschylus,0.000225836,Aeschylus_Agamemnon-49
Aeschylus,0.000225836,Aeschylus_Agamemnon-50
Aeschylus,0.000225836,Aeschylus_Agamemnon-51
Aeschylus,0.000225836,Aeschylus_Agamemnon-52
Aeschylus,0.000225836,Aeschylus_Agamemnon-53
Aeschylus,0.000225836,Aeschylus_Agamemnon-54
Aeschylus,0.000225836,Aeschylus_Agamemnon-55
Aeschylus,0.000225836,Aeschylus_Agamemnon-56
Aeschylus,0.000225836,Aeschylus_Agamemnon-57
Aeschylus,0.000225836,Aeschylus_Agamemnon-58
Aeschylus,0.000225836,Aeschylus_Agamemnon-59
Aeschylus,0.000225836,Aeschylus_Agamemnon-60
Aeschylus,0.000225836,Aeschylus_Agamemnon-61
Aeschylus,0.000225836,Aeschylus_Agamemnon-62
Aeschylus,0.000225836,Aeschylus_Agamemnon-63
Aeschylus,0.000225836,Aeschylus_Agamemnon-64
Aeschylus,0.000225836,Aeschylus_Agamemnon-65
Aeschylus,0.000225836,Aeschylus_Agamemnon-66
Aeschylus,0.000225836,Aeschylus_Agamemnon-67
Aeschylus,0.000225836,Aeschylus_Agamemnon-68
Aeschylus,0.000225836,Aeschylus_Agamemnon-69
Aeschylus,0.000225836,Aeschylus_Agamemnon-70
Aeschylus,0.000225836,Aeschylus_Agamemnon-71
Aeschylus,0.000225836,Aeschylus_Agamemnon-72
Aeschylus,0.000225836,Aeschylus_Agamemnon-73
Aeschylus,0.000225836,Aeschylus_Agamemnon-74
Aeschylus,0.000225836,Aeschylus_Agamemnon-75
Aeschylus,0.000225836,Aeschylus_Agamemnon-76
Aeschylus,0.000225836,Aeschylus_Agamemnon-77
Aeschylus,0.000225836,Aeschylus_Ch-1
Aeschylus,0.000225836,Aeschylus_Ch-2
Aeschylus,0.000225836,Aeschylus_Ch-3
Aeschylus,0.000225836,Aeschylus_Ch-4
Aeschylus,0.000225836,Aeschylus_Ch-5
Aeschylus,0.000225836,Aeschylus_Ch-6
Aeschylus,0.000225836,Aeschylus_Ch-7
Aeschylus,0.000225836,Aeschylus_Ch-8
Aeschylus,0.000225836,Aeschylus_Ch-9
Aeschylus,0.000225836,Aeschylus_Ch-10
Aeschylus,0.000225836,Aeschylus_Ch-11
Aeschylus,0.000225836,Aeschylus_Ch-12
Aeschylus,0.000225836,Aeschylus_Ch-13
Aeschylus,0.000225836,Aeschylus_Ch-14
Aeschylus,0.000225836,Aeschylus_Ch-15
Aeschylus,0.000225836,Aeschylus_Ch-16
Aeschylus,0.000225836,Aeschylus_Ch-17
Aeschylus,0.000225836,Aeschylus_Ch-18
Aeschylus,0.000225836,Aeschylus_Ch-19
Aeschylus,0.000225836,Aeschylus_Ch-20
Aeschylus,0.000225836,Aeschylus_Ch-21
Aeschylus,0.000225836,Aeschylus_Ch-22
Aeschylus,0.000225836,Aeschylus_Ch-23
Aeschylus,0.000225836,Aeschylus_Ch-24
Aeschylus,0.000225836,Aeschylus_Ch-25
Aeschylus,0.000225836,Aeschylus_Ch-26
Aeschylus,0.000225836,Aeschylus_Ch-27
Aeschylus,0.000225836,Aeschylus_Ch-28
Aeschylus,0.000225836,Aeschylus_Ch-29
Aeschylus,0.000225836,Aeschylus_Ch-30
Aeschylus,0.000225836,Aeschylus_Ch-31
Aeschylus,0.000225836,Aeschylus_Ch-32
Aeschylus,0.000225836,Aeschylus_Ch-33
Aeschylus,0.000225836,Aeschylus_Ch-34
Aeschylus,0.000225836,Aeschylus_Ch-35
Aeschylus,0.000225836,Aeschylus_Ch-36
Aeschylus,0.000225836,Aeschylus_Ch-37
Aeschylus,0.000225836,Aeschylus_Ch-38
Aeschylus,0.000225836,Aeschylus_Ch-39
Aeschylus,0.000225836,Aeschylus_Ch-40
Aeschylus,0.000225836,Aeschylus_Ch-41
Aeschylus,0.000225836,Aeschylus_Ch-42
Aeschylus,0.000225836,Aeschylus_Ch-43
Aeschylus,0.000225836,Aeschylus_Ch-44
Aeschylus,0.000225836,Aeschylus_Ch-45
Aeschylus,0.000225836,Aeschylus_Eumenides-1
Aeschylus,0.000225836,Aeschylus_Eumenides-2
Aeschylus,0.000225836,Aeschylus_Eumenides-3
Aeschylus,0.000225836,Aeschylus_Eumenides-4
Aeschylus,0.000225836,Aeschylus_Eumenides-5
Aeschylus,0.000225836,Aeschylus_Eumenides-6
Aeschylus,0.000225836,Aeschylus_Eumenides-7
Aeschylus,0.000225836,Aeschylus_Eumenides-8
Aeschylus,0.000225836,Aeschylus_Eumenides-9
Aeschylus,0.000225836,Aeschylus_Eumenides-10
Aeschylus,0.000225836,Aeschylus_Eumenides-11
Aeschylus,0.000225836,Aeschylus_Eumenides-12
Aeschylus,0.000225836,Aeschylus_Eumenides-13
Aeschylus,0.000225836,Aeschylus_Eumenides-14
Aeschylus,0.000225836,Aeschylus_Eumenides-15
Aeschylus,0.000225836,Aeschylus_Eumenides-16
Aeschylus,0.000225836,Aeschylus_Eumenides-17
Aeschylus,0.000225836,Aeschylus_Eumenides-18
Aeschylus,0.000225836,Aeschylus_Eumenides-19
Aeschylus,0.000225836,Aeschylus_Eumenides-20
Aeschylus,0.000225836,Aeschylus_Eumenides-21
Aeschylus,0.000225836,Aeschylus_Eumenides-22
Aeschylus,0.000225836,Aeschylus_Eumenides-23
Aeschylus,0.000225836,Aeschylus_Eumenides-24
Aeschylus,0.000225836,Aeschylus_Eumenides-25
Aeschylus,0.000225836,Aeschylus_Eumenides-26
Aeschylus,0.000225836,Aeschylus_Eumenides-27
Aeschylus,0.000225836,Aeschylus_Eumenides-28
Aeschylus,0.000225836,Aeschylus_Eumenides-29
Aeschylus,0.000225836,Aeschylus_Eumenides-30
Aeschylus,0.000225836,Aeschylus_Eumenides-31
Aeschylus,0.000225836,Aeschylus_Eumenides-32
Aeschylus,0.000225836,Aeschylus_Eumenides-33
Aeschylus,0.000225836,Aeschylus_Eumenides-34
Aeschylus,0.000225836,Aeschylus_Eumenides-35
Aeschylus,0.000225836,Aeschylus_Eumenides-36
Aeschylus,0.000225836,Aeschylus_Eumenides-37
Aeschylus,0.000225836,Aeschylus_Eumenides-38
Aeschylus,0.000225836,Aeschylus_Eumenides-39
Aeschylus,0.000225836,Aeschylus_Eumenides-40
Aeschylus,0.000225836,Aeschylus_Eumenides-41
Aeschylus,0.000225836,Aeschylus_Eumenides-42
Aeschylus,0.000225836,Aeschylus_Eumenides-43
Aeschylus,0.000225836,Aeschylus_Eumenides-44
Aeschylus,0.000225836,Aeschylus_Eumenides-45
Aeschylus,0.000225836,Aeschylus_Eumenides-46
Aeschylus,0.000225836,Aeschylus_Eumenides-47
Aeschylus,0.000225836,Aeschylus_Eumenides-48
Aeschylus,0.000225836,Aeschylus_Eumenides-49
Aeschylus,0.000225836,Aeschylus_Eumenides-50
Aeschylus,0.000225836,Aeschylus_Persians-1
Aeschylus,0.000225836,Aeschylus_Persians-2
Aeschylus,0.000225836,Aeschylus_Persians-3
Aeschylus,0.000225836,Aeschylus_Persians-4
Aeschylus,0.000225836,Aeschylus_Persians-5
Aeschylus,0.000225836,Aeschylus_Persians-6
Aeschylus,0.000225836,Aeschylus_Persians-7
Aeschylus,0.000225836,Aeschylus_Persians-8
Aeschylus,0.000225836,Aeschylus_Persians-9
Aeschylus,0.000225836,Aeschylus_Persians-10
Aeschylus,0.000225836,Aeschylus_Persians-11
Aeschylus,0.000225836,Aeschylus_Persians-12
Aeschylus,0.000225836,Aeschylus_Persians-13
Aeschylus,0.000225836,Aeschylus_Persians-14
Aeschylus,0.000225836,Aeschylus_Persians-15
Aeschylus,0.000225836,Aeschylus_Persians-16
Aeschylus,0.000225836,Aeschylus_Persians-17
Aeschylus,0.000225836,Aeschylus_Persians-18
Aeschylus,0.000225836,Aeschylus_Persians-19
Aeschylus,0.000225836,Aeschylus_Persians-20
Aeschylus,0.000225836,Aeschylus_Persians-21
Aeschylus,0.000225836,Aeschylus_Persians-22
Aeschylus,0.000225836,Aeschylus_Persians-23
Aeschylus,0.000225836,Aeschylus_Persians-24
Aeschylus,0.000225836,Aeschylus_Persians-25
Aeschylus,0.000225836,Aeschylus_Persians-26
Aeschylus,0.000225836,Aeschylus_Persians-27
Aeschylus,0.000225836,Aeschylus_Persians-28
Aeschylus,0.000225836,Aeschylus_Persians-29
Aeschylus,0.000225836,Aeschylus_Persians-30
Aeschylus,0.000225836,Aeschylus_Persians-31
Aeschylus,0.000225836,Aeschylus_Persians-32
Aeschylus,0.000225836,Aeschylus_Persians-33
Aeschylus,0.000225836,Aeschylus_Persians-34
Aeschylus,0.000225836,Aeschylus_Persians-35
Aeschylus,0.000225836,Aeschylus_Persians-36
Aeschylus,0.000225836,Aeschylus_Persians-37
Aeschylus,0.000225836,Aeschylus_Persians-38
Aeschylus,0.000225836,Aeschylus_Persians-39
Aeschylus,0.000225836,Aeschylus_Persians-40
Aeschylus,0.000225836,Aeschylus_Persians-41
Aeschylus,0.000225836,Aeschylus_Persians-42
Aeschylus,0.000225836,Aeschylus_Persians-43
Aeschylus,0.000225836,Aeschylus_Persians-44
Aeschylus,0.000225836,Aeschylus_Persians-45
Aeschylus,0.000225836,Aeschylus_Persians-46
Aeschylus,0.000225836,Aeschylus_Persians-47
Aeschylus,0.000225836,Aeschylus_Persians-48
Aeschylus,0.000225836,Aeschylus_Prometheus-1
Aeschylus,0.000225836,Aeschylus_Prometheus-2
Aeschylus,0.000225836,Aeschylus_Prometheus-3
Aeschylus,0.000225836,Aeschylus_Prometheus-4
Aeschylus,0.000225836,Aeschylus_Prometheus-5
Aeschylus,0.000225836,Aeschylus_Prometheus-6
Aeschylus,0.000225836,Aeschylus_Prometheus-7
Aeschylus,0.000225836,Aeschylus_Prometheus-8
Aeschylus,0.000225836,Aeschylus_Prometheus-9
Aeschylus,0.000225836,Aeschylus_Prometheus-10
Aeschylus,0.000225836,Aeschylus_Prometheus-11
Aeschylus,0.000225836,Aeschylus_Prometheus-12
Aeschylus,0.000225836,Aeschylus_Prometheus-13
Aeschylus,0.000225836,Aeschylus_Prometheus-14
Aeschylus,0.000225836,Aeschylus_Prometheus-15
Aeschylus,0.000225836,Aeschylus_Prometheus-16
Aeschylus,0.000225836,Aeschylus_Prometheus-17
Aeschylus,0.000225836,Aeschylus_Prometheus-18
Aeschylus,0.000225836,Aeschylus_Prometheus-19
Aeschylus,0.000225836,Aeschylus_Prometheus-20
Aeschylus,0.000225836,Aeschylus_Prometheus-21
Aeschylus,0.000225836,Aeschylus_Prometheus-22
Aeschylus,0.000225836,Aeschylus_Prometheus-23
Aeschylus,0.000225836,Aeschylus_Prometheus-24
Aeschylus,0.000225836,Aeschylus_Prometheus-25
Aeschylus,0.000225836,Aeschylus_Prometheus-26
Aeschylus,0.000225836,Aeschylus_Prometheus-27
Aeschylus,0.000225836,Aeschylus_Prometheus-28
Aeschylus,0.000225836,Aeschylus_Prometheus-29
Aeschylus,0.000225836,Aeschylus_Prometheus-30
Aeschylus,0.000225836,Aeschylus_Prometheus-31
Aeschylus,0.000225836,Aeschylus_Prometheus-32
Aeschylus,0.000225836,Aeschylus_Prometheus-33
Aeschylus,0.000225836,Aeschylus_Prometheus-34
Aeschylus,0.000225836,Aeschylus_Prometheus-35
Aeschylus,0.000225836,Aeschylus_Prometheus-36
Aeschylus,0.000225836,Aeschylus_Prometheus-37
Aeschylus,0.000225836,Aeschylus_Prometheus-38
Aeschylus,0.000225836,Aeschylus_Prometheus-39
Aeschylus,0.000225836,Aeschylus_Prometheus-40
Aeschylus,0.000225836,Aeschylus_Prometheus-41
Aeschylus,0.000225836,Aeschylus_Prometheus-42
Aeschylus,0.000225836,Aeschylus_Prometheus-43
Aeschylus,0.000225836,Aeschylus_Prometheus-44
Aeschylus,0.000225836,Aeschylus_Prometheus-45
Aeschylus,0.000225836,Aeschylus_Prometheus-46
Aeschylus,0.000225836,Aeschylus_Prometheus-47
Aeschylus,0.000225836,Aeschylus_Prometheus-48
Aeschylus,0.000225836,Aeschylus_Prometheus-49
Aeschylus,0.000225836,Aeschylus_Prometheus-50
Aeschylus,0.000225836,Aeschylus_Prometheus-51
Aeschylus,0.000225836,Aeschylus_Prometheus-52
Aeschylus,0.000225836,Aeschylus_Prometheus-53
Aeschylus,0.000225836,Aeschylus_Prometheus-54
Aeschylus,0.000225836,Aeschylus_Prometheus-55
Aeschylus,0.000225836,Aeschylus_Seven-1
Aeschylus,0.000225836,Aeschylus_Seven-2
Aeschylus,0.000225836,Aeschylus_Seven-3
Aeschylus,0.000225836,Aeschylus_Seven-4
Aeschylus,0.000225836,Aeschylus_Seven-5
Aeschylus,0.000225836,Aeschylus_Seven-6
Aeschylus,0.000225836,Aeschylus_Seven-7
Aeschylus,0.000225836,Aeschylus_Seven-8
Aeschylus,0.000225836,Aeschylus_Seven-9
Aeschylus,0.000225836,Aeschylus_Seven-10
Aeschylus,0.000225836,Aeschylus_Seven-11
Aeschylus,0.000225836,Aeschylus_Seven-12
Aeschylus,0.000225836,Aeschylus_Seven-13
Aeschylus,0.000225836,Aeschylus_Seven-14
Aeschylus,0.000225836,Aeschylus_Seven-15
Aeschylus,0.000225836,Aeschylus_Seven-16
Aeschylus,0.000225836,Aeschylus_Seven-17
Aeschylus,0.000225836,Aeschylus_Seven-18
Aeschylus,0.000225836,Aeschylus_Seven-19
Aeschylus,0.000225836,Aeschylus_Seven-20
Aeschylus,0.000225836,Aeschylus_Seven-21
Aeschylus,0.000225836,Aeschylus_Seven-22
Aeschylus,0.000225836,Aeschylus_Seven-23
Aeschylus,0.000225836,Aeschylus_Seven-24
Aeschylus,0.000225836,Aeschylus_Seven-25
Aeschylus,0.000225836,Aeschylus_Seven-26
Aeschylus,0.000225836,Aeschylus_Seven-27
Aeschylus,0.000225836,Aeschylus_Seven-28
Aeschylus,0.000225836,Aeschylus_Seven-29
Aeschylus,0.000225836,Aeschylus_Seven-30
Aeschylus,0.000225836,Aeschylus_Seven-31
Aeschylus,0.000225836,Aeschylus_Seven-32
Aeschylus,0.000225836,Aeschylus_Seven-33
Aeschylus,0.000225836,Aeschylus_Seven-34
Aeschylus,0.000225836,Aeschylus_Seven-35
Aeschylus,0.000225836,Aeschylus_Seven-36
Aeschylus,0.000225836,Aeschylus_Seven-37
Aeschylus,0.000225836,Aeschylus_Seven-38
Aeschylus,0.000225836,Aeschylus_Seven-39
Aeschylus,0.000225836,Aeschylus_Seven-40
Aeschylus,0.000225836,Aeschylus_Seven-41
Aeschylus,0.000225836,Aeschylus_Seven-42
Aeschylus,0.000225836,Aeschylus_Seven-43
Aeschylus,0.000225836,Aeschylus_Seven-44
Aeschylus,0.000225836,Aeschylus_Seven-45
Aeschylus,0.000225836,Aeschylus_Seven-46
Aeschylus,0.000225836,Aeschylus_Seven-47
Aeschylus,0.000225836,Aeschylus_Seven-48
Aeschylus,0.000225836,Aeschylus_Suppliants-1
Aeschylus,0.000225836,Aeschylus_Suppliants-2
Aeschylus,0.000225836,Aeschylus_Suppliants-3
Aeschylus,0.000225836,Aeschylus_Suppliants-4
Aeschylus,0.000225836,Aeschylus_Suppliants-5
Aeschylus,0.000225836,Aeschylus_Suppliants-6
Aeschylus,0.000225836,Aeschylus_Suppliants-7
Aeschylus,0.000225836,Aeschylus_Suppliants-8
Aeschylus,0.000225836,Aeschylus_Suppliants-9
Aeschylus,0.000225836,Aeschylus_Suppliants-10
Aeschylus,0.000225836,Aeschylus_Suppliants-11
Aeschylus,0.000225836,Aeschylus_Suppliants-12
Aeschylus,0.000225836,Aeschylus_Suppliants-13
Aeschylus,0.000225836,Aeschylus_Suppliants-14
Aeschylus,0.000225836,Aeschylus_Suppliants-15
Aeschylus,0.000225836,Aeschylus_Suppliants-16
Aeschylus,0.000225836,Aeschylus_Suppliants-17
Aeschylus,0.000225836,Aeschylus_Suppliants-18
Aeschylus,0.000225836,Aeschylus_Suppliants-19
Aeschylus,0.000225836,Aeschylus_Suppliants-20
Aeschylus,0.000225836,Aeschylus_Suppliants-21
Aeschylus,0.000225836,Aeschylus_Suppliants-22
Aeschylus,0.000225836,Aeschylus_Suppliants-23
Aeschylus,0.000225836,Aeschylus_Suppliants-24
Aeschylus,0.000225836,Aeschylus_Suppliants-25
Aeschylus,0.000225836,Aeschylus_Suppliants-26
Aeschylus,0.000225836,Aeschylus_Suppliants-27
Aeschylus,0.000225836,Aeschylus_Suppliants-28
Aeschylus,0.000225836,Aeschylus_Suppliants-29
Aeschylus,0.000225836,Aeschylus_Suppliants-30
Aeschylus,0.000225836,Aeschylus_Suppliants-31
Aeschylus,0.000225836,Aeschylus_Suppliants-32
Aeschylus,0.000225836,Aeschylus_Suppliants-33
Aeschylus,0.000225836,Aeschylus_Suppliants-34
Aeschylus,0.000225836,Aeschylus_Suppliants-35
Aeschylus,0.000225836,Aeschylus_Suppliants-36
Aeschylus,0.000225836,Aeschylus_Suppliants-37
Aeschylus,0.000225836,Aeschylus_Suppliants-38
Aeschylus,0.000225836,Aeschylus_Suppliants-39
Aeschylus,0.000225836,Aeschylus_Suppliants-40
Aeschylus,0.000225836,Aeschylus_Suppliants-41
Aeschylus,0.000225836,Aeschylus_Suppliants-42
Aeschylus,0.000225836,Aeschylus_Suppliants-43
Aeschylus,0.000225836,Aeschylus_Suppliants-44
Aeschylus,0.000225836,Aeschylus_Suppliants-45
Aeschylus,0.000225836,Aeschylus_Suppliants-46
Diodorus,0.000429553,DiodorusSic_Book11-1
Diodorus,0.000429553,DiodorusSic_Book11-2
Diodorus,0.000429553,DiodorusSic_Book11-3
Diodorus,0.000429553,DiodorusSic_Book11-4
Diodorus,0.000429553,DiodorusSic_Book11-5
Diodorus,0.000429553,DiodorusSic_Book11-6
Diodorus,0.000429553,DiodorusSic_Book11-7
Diodorus,0.000429553,DiodorusSic_Book11-8
Diodorus,0.000429553,DiodorusSic_Book11-9
Diodorus,0.000429553,DiodorusSic_Book11-10
Diodorus,0.000429553,DiodorusSic_Book11-11
Diodorus,0.000429553,DiodorusSic_Book11-12
Diodorus,0.000429553,DiodorusSic_Book11-13
Diodorus,0.000429553,DiodorusSic_Book11-14
Diodorus,0.000429553,DiodorusSic_Book11-15
Diodorus,0.000429553,DiodorusSic_Book11-16
Diodorus,0.000429553,DiodorusSic_Book11-17
Diodorus,0.000429553,DiodorusSic_Book11-18
Diodorus,0.000429553,DiodorusSic_Book11-19
Diodorus,0.000429553,DiodorusSic_Book11-20
Diodorus,0.000429553,DiodorusSic_Book11-21
Diodorus,0.000429553,DiodorusSic_Book11-22
Diodorus,0.000429553,DiodorusSic_Book11-23
Diodorus,0.000429553,DiodorusSic_Book11-24
Diodorus,0.000429553,DiodorusSic_Book11-25
Diodorus,0.000429553,DiodorusSic_Book11-26
Diodorus,0.000429553,DiodorusSic_Book11-27
Diodorus,0.000429553,DiodorusSic_Book11-28
Diodorus,0.000429553,DiodorusSic_Book11-29
Diodorus,0.000429553,DiodorusSic_Book11-30
Diodorus,0.000429553,DiodorusSic_Book11-31
Diodorus,0.000429553,DiodorusSic_Book11-32
Diodorus,0.000429553,DiodorusSic_Book11-33
Diodorus,0.000429553,DiodorusSic_Book11-34
Diodorus,0.000429553,DiodorusSic_Book11-35
Diodorus,0.000429553,DiodorusSic_Book11-36
Diodorus,0.000429553,DiodorusSic_Book11-37
Diodorus,0.000429553,DiodorusSic_Book11-38
Diodorus,0.000429553,DiodorusSic_Book11-39
Diodorus,0.000429553,DiodorusSic_Book11-40
Diodorus,0.000429553,DiodorusSic_Book11-41
Diodorus,0.000429553,DiodorusSic_Book11-42
Diodorus,0.000429553,DiodorusSic_Book11-43
Diodorus,0.000429553,DiodorusSic_Book11-44
Diodorus,0.000429553,DiodorusSic_Book11-45
Diodorus,0.000429553,DiodorusSic_Book11-46
Diodorus,0.000429553,DiodorusSic_Book11-47
Diodorus,0.000429553,DiodorusSic_Book11-48
Diodorus,0.000429553,DiodorusSic_Book11-49
Diodorus,0.000429553,DiodorusSic_Book11-50
Diodorus,0.000429553,DiodorusSic_Book11-51
Diodorus,0.000429553,DiodorusSic_Book11-52
Diodorus,0.000429553,DiodorusSic_Book11-53
Diodorus,0.000429553,DiodorusSic_Book11-54
Diodorus,0.000429553,DiodorusSic_Book11-55
Diodorus,0.000429553,DiodorusSic_Book11-56
Diodorus,0.000429553,DiodorusSic_Book11-57
Diodorus,0.000429553,DiodorusSic_Book11-58
Diodorus,0.000429553,DiodorusSic_Book11-59
Diodorus,0.000429553,DiodorusSic_Book11-60
Diodorus,0.000429553,DiodorusSic_Book11-61
Diodorus,0.000429553,DiodorusSic_Book11-62
Diodorus,0.000429553,DiodorusSic_Book11-63
Diodorus,0.000429553,DiodorusSic_Book11-64
Diodorus,0.000429553,DiodorusSic_Book11-65
Diodorus,0.000429553,DiodorusSic_Book11-66
Diodorus,0.000429553,DiodorusSic_Book11-67
Diodorus,0.000429553,DiodorusSic_Book11-68
Diodorus,0.000429553,DiodorusSic_Book11-69
Diodorus,0.000429553,DiodorusSic_Book11-70
Diodorus,0.000429553,DiodorusSic_Book11-71
Diodorus,0.000429553,DiodorusSic_Book11-72
Diodorus,0.000429553,DiodorusSic_Book11-73
Diodorus,0.000429553,DiodorusSic_Book11-74
Diodorus,0.000429553,DiodorusSic_Book11-75
Diodorus,0.000429553,DiodorusSic_Book11-76
Diodorus,0.000429553,DiodorusSic_Book11-77
Diodorus,0.000429553,DiodorusSic_Book11-78
Diodorus,0.000429553,DiodorusSic_Book11-79
Diodorus,0.000429553,DiodorusSic_Book11-80
Diodorus,0.000429553,DiodorusSic_Book11-81
Diodorus,0.000429553,DiodorusSic_Book11-82
Diodorus,0.000429553,DiodorusSic_Book11-83
Diodorus,0.000429553,DiodorusSic_Book11-84
Diodorus,0.000429553,DiodorusSic_Book11-85
Diodorus,0.000429553,DiodorusSic_Book11-86
Diodorus,0.000429553,DiodorusSic_Book11-87
Diodorus,0.000429553,DiodorusSic_Book11-88
Diodorus,0.000429553,DiodorusSic_Book11-89
Diodorus,0.000429553,DiodorusSic_Book11-90
Diodorus,0.000429553,DiodorusSic_Book11-91
Diodorus,0.000429553,DiodorusSic_Book11-92
Diodorus,0.000429553,DiodorusSic_Book11-93
Diodorus,0.000429553,DiodorusSic_Book11-94
Diodorus,0.000429553,DiodorusSic_Book11-95
Diodorus,0.000429553,DiodorusSic_Book11-96
Diodorus,0.000429553,DiodorusSic_Book11-97
Diodorus,0.000429553,DiodorusSic_Book11-98
Diodorus,0.000429553,DiodorusSic_Book11-99
Diodorus,0.000429553,DiodorusSic_Book11-100
Diodorus,0.000429553,DiodorusSic_Book11-101
Diodorus,0.000429553,DiodorusSic_Book11-102
Diodorus,0.000429553,DiodorusSic_Book11-103
Diodorus,0.000429553,DiodorusSic_Book11-104
Diodorus,0.000429553,DiodorusSic_Book11-105
Diodorus,0.000429553,DiodorusSic_Book11-106
Diodorus,0.000429553,DiodorusSic_Book11-107
Diodorus,0.000429553,DiodorusSic_Book11-108
Diodorus,0.000429553,DiodorusSic_Book11-109
Diodorus,0.000429553,DiodorusSic_Book11-110
Diodorus,0.000429553,DiodorusSic_Book11-111
Diodorus,0.000429553,DiodorusSic_Book11-112
Diodorus,0.000429553,DiodorusSic_Book11-113
Diodorus,0.000429553,DiodorusSic_Book11-114
Diodorus,0.000429553,DiodorusSic_Book11-115
Diodorus,0.000429553,DiodorusSic_Book11-116
Diodorus,0.000429553,DiodorusSic_Book11-117
Diodorus,0.000429553,DiodorusSic_Book11-118
Diodorus,0.000429553,DiodorusSic_Book11-119
Diodorus,0.000429553,DiodorusSic_Book11-120
Diodorus,0.000429553,DiodorusSic_Book11-121
Diodorus,0.000429553,DiodorusSic_Book11-122
Diodorus,0.000429553,DiodorusSic_Book11-123
Diodorus,0.000429553,DiodorusSic_Book11-124
Diodorus,0.000429553,DiodorusSic_Book11-125
Diodorus,0.000429553,DiodorusSic_Book11-126
Diodorus,0.000429553,DiodorusSic_Book11-127
Diodorus,0.000429553,DiodorusSic_Book11-128
Diodorus,0.000429553,DiodorusSic_Book11-129
Diodorus,0.000429553,DiodorusSic_Book11-130
Diodorus,0.000429553,DiodorusSic_Book11-131
Diodorus,0.000429553,DiodorusSic_Book11-132
Diodorus,0.000429553,DiodorusSic_Book11-133
Diodorus,0.000429553,DiodorusSic_Book11-134
Diodorus,0.000429553,DiodorusSic_Book11-135
Diodorus,0.000429553,DiodorusSic_Book11-136
Diodorus,0.000429553,DiodorusSic_Book11-137
Diodorus,0.000429553,DiodorusSic_Book11-138
Diodorus,0.000429553,DiodorusSic_Book11-139
Diodorus,0.000429553,DiodorusSic_Book11-140
Diodorus,0.000429553,DiodorusSic_Book11-141
Diodorus,0.000429553,DiodorusSic_Book11-142
Diodorus,0.000429553,DiodorusSic_Book11-143
Diodorus,0.000429553,DiodorusSic_Book11-144
Diodorus,0.000429553,DiodorusSic_Book11-145
Diodorus,0.000429553,DiodorusSic_Book11-146
Diodorus,0.000429553,DiodorusSic_Book11-147
