"","x"
"329","adv_co-n-atr-l"
"330","adv_co-n-atr-l"
"331","adv-v-atr-l"
"332","adv-v-atr-l"
"333","coord-c-atr_co-v"
"334","coord-c-atr_co-v"
"335","sbj_co-v"
"336","sbj_co-v"
"337","pnom_co-a"
"338","pnom_co-a"
"339","obj_co-v-obj-n"
"340","obj_co-v-obj-n"
"341","#-pred-v-auxp-r-adv-n-atr-l"
"342","#-pred-v-auxp-r-adv-n-atr-l"
"343","pred-v-auxp-r-adv-n-atr-l"
"344","pred-v-auxp-r-adv-n-atr-l"
"345","coord-c-sbj_co-v"
"346","coord-c-sbj_co-v"
"347","pred_co-v-obj-v"
"348","pred_co-v-obj-v"
"349","obj-v-auxp-r-adv-n"
"350","obj-v-auxp-r-adv-n"
"351","#-coord-c-pred_co-v-auxp-r-adv-n"
"352","#-coord-c-pred_co-v-auxp-r-adv-n"
"353","coord-c-sbj-n-atr-l"
"354","coord-c-sbj-n-atr-l"
"355","pred-v-sbj-p"
"356","pred-v-sbj-p"
"357","pred-v-obj-p"
"358","pred-v-obj-p"
"359","#-pred-v-sbj-p"
"360","#-pred-v-sbj-p"
"361","coord-c-adv-v"
"362","coord-c-adv-v"
"363","#-pred-v-obj-p"
"364","#-pred-v-obj-p"
"365","#-coord-c-pred_co-v-adv-d"
"366","#-coord-c-pred_co-v-adv-d"
"367","coord-c-pred_co-v-obj-v"
"368","coord-c-pred_co-v-obj-v"
"369","coord-c-pnom_co-a"
"370","coord-c-pnom_co-a"
"371","coord-c-obj_co-v-obj-n"
"372","coord-c-obj_co-v-obj-n"
"373","obj-v-obj-p"
"374","obj-v-obj-p"
"375","#-coord-c-pred_co-v-coord-c"
"376","#-coord-c-pred_co-v-coord-c"
"377","auxp-r-adv-n-atr-n"
"378","auxp-r-adv-n-atr-n"
"379","atr-n-atr-a"
"380","atr-n-atr-a"
"381","#-coord-c-coord-c"
"382","#-coord-c-coord-c"
"383","#-pred-"
"384","#-pred-"
"385","pred-"
"386","pred-"
"387","obj_co-v-auxp-r"
"388","obj_co-v-auxp-r"
"389","#-pred-v-coord-c-obj_co-v"
"390","#-pred-v-coord-c-obj_co-v"
"391","pred-v-coord-c-obj_co-v"
"392","pred-v-coord-c-obj_co-v"
"393","adv-v-coord-c-obj_co-n"
"394","adv-v-coord-c-obj_co-n"
"395","#-coord-c-pred_co-v-obj-v"
"396","#-coord-c-pred_co-v-obj-v"
"397","auxc-c-coord-c-adv_co-v"
"398","auxc-c-coord-c-adv_co-v"
"399","auxp-r-adv-v"
"400","auxp-r-adv-v"
"401","adv-v-obj-n-atr-a"
"402","adv-v-obj-n-atr-a"
"403","coord-c-obj_co-v-auxp-r"
"404","coord-c-obj_co-v-auxp-r"
"405","adv_co-v-auxp-r-adv-n"
"406","adv_co-v-auxp-r-adv-n"
"407","coord-c-coord-c-auxy-d"
"408","coord-c-coord-c-auxy-d"
"409","obj-v-coord-c"
"410","obj-v-coord-c"
"411","coord-c-adv_co-n-atr-l"
"412","coord-c-adv_co-n-atr-l"
"413","coord-c-adv_co-v-auxp-r-adv-n"
"414","coord-c-adv_co-v-auxp-r-adv-n"
"415","auxp-r-adv-v-atr-l"
"416","auxp-r-adv-v-atr-l"
"417","pred-v-sbj-v"
"418","pred-v-sbj-v"
"419","sbj-v-atr-l"
"420","sbj-v-atr-l"
"421","obj-v-sbj-n-atr-l"
"422","obj-v-sbj-n-atr-l"
"423","#-pred-v-sbj-v"
"424","#-pred-v-sbj-v"
"425","#-pred-v-auxz-d"
"426","#-pred-v-auxz-d"
"427","pred-v-auxz-d"
"428","pred-v-auxz-d"
"429","adv_co-v-adv-d"
"430","adv_co-v-adv-d"
"431","obj-v-adv-d"
"432","obj-v-adv-d"
"433","auxc-c-adv-v-sbj-n"
"434","auxc-c-adv-v-sbj-n"
"435","adv-v-auxp-r-obj-n"
"436","adv-v-auxp-r-obj-n"
"437","#-coord-c-sbj-n"
"438","#-coord-c-sbj-n"
"439","coord-c-adv_co-v-adv-d"
"440","coord-c-adv_co-v-adv-d"
"441","obj_co-n-atr-a"
"442","obj_co-n-atr-a"
"443","auxc-c-adv-v-auxp-r"
"444","auxc-c-adv-v-auxp-r"
"445","adv-v-sbj-p"
"446","adv-v-sbj-p"
"447","atr-v-obj-n"
"448","atr-v-obj-n"
"449","sbj-v-auxp-r"
"450","sbj-v-auxp-r"
"451","sbj-n-atr-v"
"452","sbj-n-atr-v"
"453","pred-v-adv-v-obj-n-atr-l"
"454","pred-v-adv-v-obj-n-atr-l"
"455","#-pred-v-adv-v-obj-n-atr-l"
"456","#-pred-v-adv-v-obj-n-atr-l"
"457","coord-c-obj_co-n-atr-a"
"458","coord-c-obj_co-n-atr-a"
"459","pred_co-v-sbj-n-atr-l"
"460","pred_co-v-sbj-n-atr-l"
"461","pred_co-v-auxp-r-adv-n-atr-l"
"462","pred_co-v-auxp-r-adv-n-atr-l"
"463","obj-n-auxp-r"
"464","obj-n-auxp-r"
"465","#-pred-v-pnom-a"
"466","#-pred-v-pnom-a"
"467","pred-v-pnom-a"
"468","pred-v-pnom-a"
"469","sbj-n-atr-n-atr-l"
"470","sbj-n-atr-n-atr-l"
"471","sbj-a-atr-l"
"472","sbj-a-atr-l"
"473","atr-v-auxp-r-adv-n"
"474","atr-v-auxp-r-adv-n"
"475","pred-v-adv-v-auxp-r-adv-n"
"476","pred-v-adv-v-auxp-r-adv-n"
"477","coord-c-pred_co-v-auxp-r-adv-n-atr-l"
"478","coord-c-pred_co-v-auxp-r-adv-n-atr-l"
"479","obj-l"
"480","obj-l"
"481","#-pred-v-adv-v-auxp-r-adv-n"
"482","#-pred-v-adv-v-auxp-r-adv-n"
"483","adv-n-atr-v"
"484","adv-n-atr-v"
"485","coord-c-pred_co-v-sbj-n-atr-l"
"486","coord-c-pred_co-v-sbj-n-atr-l"
"487","pred_co-v-coord-c-adv_co-v"
"488","pred_co-v-coord-c-adv_co-v"
"489","#-pred-v-coord-c-adv_co-v-obj-n"
"490","#-pred-v-coord-c-adv_co-v-obj-n"
"491","pred-v-coord-c-adv_co-v-obj-n"
"492","pred-v-coord-c-adv_co-v-obj-n"
"493","pred-v-auxp-r-obj-n"
"494","pred-v-auxp-r-obj-n"
"495","#-pred-v-auxp-r-obj-n"
"496","#-pred-v-auxp-r-obj-n"
"497","adv-v-adv-n"
"498","adv-v-adv-n"
"499","#-pred-v-sbj-n-atr-a"
"500","#-pred-v-sbj-n-atr-a"
"501","pred-v-sbj-n-atr-a"
"502","pred-v-sbj-n-atr-a"
"503","obj-v-adv-v"
"504","obj-v-adv-v"
"505","atr-v-atr-l"
"506","atr-v-atr-l"
"507","adv_co-v-obj-v"
"508","adv_co-v-obj-v"
"509","atr-v-obj-p"
"510","atr-v-obj-p"
"511","#-pred-v-coord-c-adv_co-v-auxp-r"
"512","#-pred-v-coord-c-adv_co-v-auxp-r"
"513","pred-v-coord-c-adv_co-v-auxp-r"
"514","pred-v-coord-c-adv_co-v-auxp-r"
"515","#-coord-c-adv-v"
"516","#-coord-c-adv-v"
"517","pred_co-v-adv-v-obj-n"
"518","pred_co-v-adv-v-obj-n"
"519","#-coord-c-pred_co-v-sbj-n-atr-l"
"520","#-coord-c-pred_co-v-sbj-n-atr-l"
"521","coord-c-pred_co-v-coord-c-adv_co-v"
"522","coord-c-pred_co-v-coord-c-adv_co-v"
"523","adv-n-atr-n-atr-l"
"524","adv-n-atr-n-atr-l"
"525","adv-v-adv-v"
"526","adv-v-adv-v"
"527","atr-n-atr-n"
"528","atr-n-atr-n"
"529","coord-c-auxc-c"
"530","coord-c-auxc-c"
"531","pred_co-v-obj-n-atr-a"
"532","pred_co-v-obj-n-atr-a"
"533","auxc-c-coord-c"
"534","auxc-c-coord-c"
"535","coord-c-pred_co-v-obj-n-atr-a"
"536","coord-c-pred_co-v-obj-n-atr-a"
"537","adv_co-v-sbj-n"
"538","adv_co-v-sbj-n"
"539","coord-c-pred_co-v-adv-v-obj-n"
"540","coord-c-pred_co-v-adv-v-obj-n"
"541","coord-c-adv_co-v-obj-v"
"542","coord-c-adv_co-v-obj-v"
"543","pnom-v"
"544","pnom-v"
"545","pred_co-v-adv-v-auxp-r"
"546","pred_co-v-adv-v-auxp-r"
"547","pred-v-adv-v-obj-v"
"548","pred-v-adv-v-obj-v"
"549","#-pred-v-adv-v-obj-v"
"550","#-pred-v-adv-v-obj-v"
"551","pred_co-v-obj-p"
"552","pred_co-v-obj-p"
"553","atr-a-atr-l"
"554","atr-a-atr-l"
"555","obj_co-v-obj-n-atr-l"
"556","obj_co-v-obj-n-atr-l"
"557","pred-v-auxp-r-adv-p"
"558","pred-v-auxp-r-adv-p"
"559","#-pred-v-auxp-r-adv-p"
"560","#-pred-v-auxp-r-adv-p"
"561","coord-c-pred_co-v-adv-v-auxp-r"
"562","coord-c-pred_co-v-adv-v-auxp-r"
"563","coord-c-adv_co-v-sbj-n"
"564","coord-c-adv_co-v-sbj-n"
"565","#-pred-v-sbj-n-atr-n"
"566","#-pred-v-sbj-n-atr-n"
"567","pred-v-sbj-n-atr-n"
"568","pred-v-sbj-n-atr-n"
"569","adv-v-coord-c-obj_co-v"
"570","adv-v-coord-c-obj_co-v"
"571","#-coord-c-pred_co-v-auxp-r-adv-n-atr-l"
"572","#-coord-c-pred_co-v-auxp-r-adv-n-atr-l"
"573","auxc-c-obj-v"
"574","auxc-c-obj-v"
"575","auxp-r-coord-c-adv_co-n-atr-l"
"576","auxp-r-coord-c-adv_co-n-atr-l"
"577","coord-c-pred_co-v-obj-p"
"578","coord-c-pred_co-v-obj-p"
"579","coord-c-obj_co-v-obj-n-atr-l"
"580","coord-c-obj_co-v-obj-n-atr-l"
"581","obj-v-auxp-r-adv-n-atr-l"
"582","obj-v-auxp-r-adv-n-atr-l"
"583","obj-v-obj-v"
"584","obj-v-obj-v"
"585","apos-u"
"586","apos-u"
"587","pred-v-adv-v-adv-d"
"588","pred-v-adv-v-adv-d"
"589","#-pred-v-adv-v-adv-d"
"590","#-pred-v-adv-v-adv-d"
"591","pred-v-obj-v-auxp-r"
"592","pred-v-obj-v-auxp-r"
"593","#-pred-v-obj-v-auxp-r"
"594","#-pred-v-obj-v-auxp-r"
"595","#-pred-v-obj-n-atr-a"
"596","#-pred-v-obj-n-atr-a"
"597","pred-v-obj-n-atr-a"
"598","pred-v-obj-n-atr-a"
"599","pred_co-v-auxp-r-obj-n"
"600","pred_co-v-auxp-r-obj-n"
"601","#-pred-v-adv-v-sbj-n"
"602","#-pred-v-adv-v-sbj-n"
"603","pred-v-adv-v-sbj-n"
"604","pred-v-adv-v-sbj-n"
"605","coord-c-pred_co-v-auxp-r-obj-n"
"606","coord-c-pred_co-v-auxp-r-obj-n"
"607","auxp-r-obj-p"
"608","auxp-r-obj-p"
"609","adv-v-coord-c-auxy-d"
"610","adv-v-coord-c-auxy-d"
"611","#-coord-c-pred_co-v-coord-c-adv_co-v"
"612","#-coord-c-pred_co-v-coord-c-adv_co-v"
"613","#-pred-v-coord-c-sbj_co-n"
"614","#-pred-v-coord-c-sbj_co-n"
"615","pred-v-coord-c-sbj_co-n"
"616","pred-v-coord-c-sbj_co-n"
"617","auxp-r-adv-a-atr-l"
"618","auxp-r-adv-a-atr-l"
"619","pred_co-v-auxz-d"
"620","pred_co-v-auxz-d"
"621","sbj_co-n-atr-l"
"622","sbj_co-n-atr-l"
"623","#-coord-c-sbj-n-atr-l"
"624","#-coord-c-sbj-n-atr-l"
"625","#-coord-c-pred_co-v-obj-n-atr-a"
"626","#-coord-c-pred_co-v-obj-n-atr-a"
"627","atr-v-adv-d"
"628","atr-v-adv-d"
"629","#-coord-c-pred_co-v-adv-v-obj-n"
"630","#-coord-c-pred_co-v-adv-v-obj-n"
"631","atr-d"
"632","atr-d"
"633","auxp-r-adv-n-atr-n-atr-l"
"634","auxp-r-adv-n-atr-n-atr-l"
"635","#-coord-c-pred_co-v-adv-v-auxp-r"
"636","#-coord-c-pred_co-v-adv-v-auxp-r"
"637","pred-v-adv-v-coord-c"
"638","pred-v-adv-v-coord-c"
"639","obj-v-sbj-p"
"640","obj-v-sbj-p"
"641","#-pred-v-adv-v-coord-c"
"642","#-pred-v-adv-v-coord-c"
"643","sbj-n-auxz-d"
"644","sbj-n-auxz-d"
"645","coord-c-sbj_co-n-atr-l"
"646","coord-c-sbj_co-n-atr-l"
"647","adv_co-d"
"648","adv_co-d"
"649","atv-a"
"650","atv-a"
"651","obj-v-pnom-a"
"652","obj-v-pnom-a"
"653","coord-c-pred_co-v-auxz-d"
"654","coord-c-pred_co-v-auxz-d"
"655","sbj-v-obj-n"
"656","sbj-v-obj-n"
"657","auxp-r-adv-n-atr-v"
"658","auxp-r-adv-n-atr-v"
"659","#-coord-c-coord-c-adv_co-v"
"660","#-coord-c-coord-c-adv_co-v"
"661","obj-n-atr-p"
"662","obj-n-atr-p"
"663","coord-c-adv_co-d"
"664","coord-c-adv_co-d"
"665","#-coord-c-pred_co-v-obj-p"
"666","#-coord-c-pred_co-v-obj-p"
"667","adv-v-pnom-a"
"668","adv-v-pnom-a"
"669","obj-n-auxp-r-atr-n"
"670","obj-n-auxp-r-atr-n"
"671","obj-n-coord-c"
"672","obj-n-coord-c"
"673","#-pred-v-coord-c-obj_co-n"
"674","#-pred-v-coord-c-obj_co-n"
"675","pred-v-coord-c-obj_co-n"
"676","pred-v-coord-c-obj_co-n"
"677","coord-c-coord-c-obj_co-v"
"678","coord-c-coord-c-obj_co-v"
"679","#-pred--auxy-d"
"680","#-pred--auxy-d"
"681","pred--auxy-d"
"682","pred--auxy-d"
"683","auxc-c-adv-v-obj-n"
"684","auxc-c-adv-v-obj-n"
"685","pred_co-v-coord-c-obj_co-n"
"686","pred_co-v-coord-c-obj_co-n"
"687","obj-v-auxz-d"
"688","obj-v-auxz-d"
"689","adv-"
"690","adv-"
"691","obj-n-atr-v-auxp-r"
"692","obj-n-atr-v-auxp-r"
"693","pred_co-v-auxc-c"
"694","pred_co-v-auxc-c"
"695","adv-v-obj-a"
"696","adv-v-obj-a"
"697","obj_co-v-adv-d"
"698","obj_co-v-adv-d"
"699","auxp-r-adv_co-n"
"700","auxp-r-adv_co-n"
"701","#-pred-v-obj-v-obj-n"
"702","#-pred-v-obj-v-obj-n"
"703","pred-v-obj-v-obj-n"
"704","pred-v-obj-v-obj-n"
"705","adv_co-v-auxp-r-adv-n-atr-l"
"706","adv_co-v-auxp-r-adv-n-atr-l"
"707","auxp-r-pnom-n"
"708","auxp-r-pnom-n"
"709","coord-c-pred_co-v-coord-c-obj_co-n"
"710","coord-c-pred_co-v-coord-c-obj_co-n"
"711","coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"712","coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"713","coord-c-auxp-r-adv_co-n"
"714","coord-c-auxp-r-adv_co-n"
"715","adv-v-auxp-r-obj-n-atr-l"
"716","adv-v-auxp-r-obj-n-atr-l"
"717","pred-v-adv-n"
"718","pred-v-adv-n"
"719","#-pred-v-adv-n"
"720","#-pred-v-adv-n"
"721","adv-v-obj-v-auxp-r"
"722","adv-v-obj-v-auxp-r"
"723","coord-c-adv-d"
"724","coord-c-adv-d"
"725","coord-c-obj_co-v-adv-d"
"726","coord-c-obj_co-v-adv-d"
"727","obj_co-a"
"728","obj_co-a"
"729","obj-v-auxc-c"
"730","obj-v-auxc-c"
"731","auxc-c-adv-v-sbj-n-atr-l"
"732","auxc-c-adv-v-sbj-n-atr-l"
"733","adv_co-v-coord-c"
"734","adv_co-v-coord-c"
"735","coord-c-pred_co-v-auxc-c"
"736","coord-c-pred_co-v-auxc-c"
"737","#-pred-v-coord-c-adv_co-v-obj-n-atr-l"
"738","#-pred-v-coord-c-adv_co-v-obj-n-atr-l"
"739","pred-v-coord-c-adv_co-v-obj-n-atr-l"
"740","pred-v-coord-c-adv_co-v-obj-n-atr-l"
"741","obj_co-v-sbj-n"
"742","obj_co-v-sbj-n"
"743","auxc-c-adv-v-adv-v"
"744","auxc-c-adv-v-adv-v"
"745","adv-v-auxc-c"
"746","adv-v-auxc-c"
"747","auxc-c-adv-"
"748","auxc-c-adv-"
"749","coord-c-adv_co-v-coord-c"
"750","coord-c-adv_co-v-coord-c"
"751","obj_co-n-atr-n"
"752","obj_co-n-atr-n"
"753","#-coord-c-pred_co-v-auxp-r-obj-n"
"754","#-coord-c-pred_co-v-auxp-r-obj-n"
"755","auxp-r-atr-p"
"756","auxp-r-atr-p"
"757","coord-c-obj_co-a"
"758","coord-c-obj_co-a"
"759","adv-l"
"760","adv-l"
"761","atr_co-n-atr-l"
"762","atr_co-n-atr-l"
"763","obj-p-atr-a"
"764","obj-p-atr-a"
"765","adv-n-auxp-r"
"766","adv-n-auxp-r"
"767","atr-v-sbj-n"
"768","atr-v-sbj-n"
"769","obj-n-coord-c-atr_co-a"
"770","obj-n-coord-c-atr_co-a"
"771","pred-v-adv-v-auxp-r-adv-n-atr-l"
"772","pred-v-adv-v-auxp-r-adv-n-atr-l"
"773","auxg-u"
"774","auxg-u"
"775","#-pred-v-adv-v-auxp-r-adv-n-atr-l"
"776","#-pred-v-adv-v-auxp-r-adv-n-atr-l"
"777","coord-c-obj_co-n-atr-n"
"778","coord-c-obj_co-n-atr-n"
"779","pnom_co-n"
"780","pnom_co-n"
"781","coord-c-sbj-p"
"782","coord-c-sbj-p"
"783","auxc-c-adv-v-obj-v"
